species	assembly	source	taxonomy	assembly_link	annotation_link	file_type	group
Oryctolagus_cuniculus	OryCun2.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Lagomorpha::Leporidae::Oryctolagus	http://ftp.ensembl.org/pub/release-99/fasta/oryctolagus_cuniculus/dna/Oryctolagus_cuniculus.OryCun2.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/oryctolagus_cuniculus/Oryctolagus_cuniculus.OryCun2.0.99.gtf.gz	gtf	263
Ornithorhynchus_anatinus	OANA5	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Monotremata::Ornithorhynchidae::Ornithorhynchus	http://ftp.ensembl.org/pub/release-99/fasta/ornithorhynchus_anatinus/dna/Ornithorhynchus_anatinus.OANA5.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/ornithorhynchus_anatinus/Ornithorhynchus_anatinus.OANA5.99.gtf.gz	gtf	263
Equus_caballus	EquCab3.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Perissodactyla::Equidae::Equus	http://ftp.ensembl.org/pub/release-99/fasta/equus_caballus/dna/Equus_caballus.EquCab3.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/equus_caballus/Equus_caballus.EquCab3.0.99.gtf.gz	gtf	263
Choloepus_hoffmanni	choHof1	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Pilosa::Choloepodidae::Choloepus	http://ftp.ensembl.org/pub/release-99/fasta/choloepus_hoffmanni/dna/Choloepus_hoffmanni.choHof1.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/choloepus_hoffmanni/Choloepus_hoffmanni.choHof1.99.gtf.gz	gtf	263
Aotus_nancymaae	Anan_2.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Aotidae::Aotus	http://ftp.ensembl.org/pub/release-99/fasta/aotus_nancymaae/dna/Aotus_nancymaae.Anan_2.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/aotus_nancymaae/Aotus_nancymaae.Anan_2.0.99.gtf.gz	gtf	263
Papio_anubis	Panu_3.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Cercopithecidae::Papio	http://ftp.ensembl.org/pub/release-99/fasta/papio_anubis/dna/Papio_anubis.Panu_3.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/papio_anubis/Papio_anubis.Panu_3.0.99.gtf.gz	gtf	263
Piliocolobus_tephrosceles	ASM277652v2	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Cercopithecidae::Piliocolobus	http://ftp.ensembl.org/pub/release-99/fasta/piliocolobus_tephrosceles/dna/Piliocolobus_tephrosceles.ASM277652v2.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/piliocolobus_tephrosceles/Piliocolobus_tephrosceles.ASM277652v2.99.gtf.gz	gtf	263
Theropithecus_gelada	Tgel_1.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Cercopithecidae::Theropithecus	http://ftp.ensembl.org/pub/release-99/fasta/theropithecus_gelada/dna/Theropithecus_gelada.Tgel_1.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/theropithecus_gelada/Theropithecus_gelada.Tgel_1.0.99.gtf.gz	gtf	263
Microcebus_murinus	Mmur_3.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Cheirogaleidae::Microcebus	http://ftp.ensembl.org/pub/release-99/fasta/microcebus_murinus/dna/Microcebus_murinus.Mmur_3.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/microcebus_murinus/Microcebus_murinus.Mmur_3.0.99.gtf.gz	gtf	263
Otolemur_garnettii	OtoGar3	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Galagidae::Otolemur	http://ftp.ensembl.org/pub/release-99/fasta/otolemur_garnettii/dna/Otolemur_garnettii.OtoGar3.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/otolemur_garnettii/Otolemur_garnettii.OtoGar3.99.gtf.gz	gtf	263
Carlito_syrichta	Tarsius_syrichta-2.0.1	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Haplorhini::Carlito	http://ftp.ensembl.org/pub/release-99/fasta/carlito_syrichta/dna/Carlito_syrichta.Tarsius_syrichta-2.0.1.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/carlito_syrichta/Carlito_syrichta.Tarsius_syrichta-2.0.1.99.gtf.gz	gtf	263
Cebus_capucinus_imitator	Cebus_imitator-1.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Haplorhini::Cebus	http://ftp.ensembl.org/pub/release-99/fasta/cebus_capucinus/dna/Cebus_capucinus.Cebus_imitator-1.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/cebus_capucinus/Cebus_capucinus.Cebus_imitator-1.0.99.gtf.gz	gtf	263
Chlorocebus_sabaeus	ChlSab1.1	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Haplorhini::Chlorocebus	http://ftp.ensembl.org/pub/release-99/fasta/chlorocebus_sabaeus/dna/Chlorocebus_sabaeus.ChlSab1.1.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/chlorocebus_sabaeus/Chlorocebus_sabaeus.ChlSab1.1.99.gtf.gz	gtf	263
Colobus_angolensis_palliatus	Cang.pa_1.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Haplorhini::Colobus	http://ftp.ensembl.org/pub/release-99/fasta/colobus_angolensis_palliatus/dna/Colobus_angolensis_palliatus.Cang.pa_1.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/colobus_angolensis_palliatus/Colobus_angolensis_palliatus.Cang.pa_1.0.99.gtf.gz	gtf	263
Gorilla_gorilla	gorGor4	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Haplorhini::Gorilla	http://ftp.ensembl.org/pub/release-99/fasta/gorilla_gorilla/dna/Gorilla_gorilla.gorGor4.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/gorilla_gorilla/Gorilla_gorilla.gorGor4.99.gtf.gz	gtf	263
Macaca_fascicularis	Macaca_fascicularis_5.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Haplorhini::Macaca	http://ftp.ensembl.org/pub/release-99/fasta/macaca_fascicularis/dna/Macaca_fascicularis.Macaca_fascicularis_5.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/macaca_fascicularis/Macaca_fascicularis.Macaca_fascicularis_5.0.99.gtf.gz	gtf	263
Macaca_mulatta	Mmul_10	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Haplorhini::Macaca	http://ftp.ensembl.org/pub/release-99/fasta/macaca_mulatta/dna/Macaca_mulatta.Mmul_10.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/macaca_mulatta/Macaca_mulatta.Mmul_10.99.gtf.gz	gtf	263
Nomascus_leucogenys	Nleu_3.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Haplorhini::Nomascus	http://ftp.ensembl.org/pub/release-99/fasta/nomascus_leucogenys/dna/Nomascus_leucogenys.Nleu_3.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/nomascus_leucogenys/Nomascus_leucogenys.Nleu_3.0.99.gtf.gz	gtf	263
Homo_sapiens	GRCh38	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Hominidae::Homo	http://ftp.ensembl.org/pub/release-99/fasta/homo_sapiens/dna/Homo_sapiens.GRCh38.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/homo_sapiens/Homo_sapiens.GRCh38.99.gtf.gz	gtf	263
Pan_paniscus	panpan1.1	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Hominidae::Pan	http://ftp.ensembl.org/pub/release-99/fasta/pan_paniscus/dna/Pan_paniscus.panpan1.1.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/pan_paniscus/Pan_paniscus.panpan1.1.99.gtf.gz	gtf	263
Pan_troglodytes	Pan_tro_3.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Hominidae::Pan	http://ftp.ensembl.org/pub/release-99/fasta/pan_troglodytes/dna/Pan_troglodytes.Pan_tro_3.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/pan_troglodytes/Pan_troglodytes.Pan_tro_3.0.99.gtf.gz	gtf	263
Pongo_abelii	PPYG2	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Hominidae::Pongo	http://ftp.ensembl.org/pub/release-99/fasta/pongo_abelii/dna/Pongo_abelii.PPYG2.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/pongo_abelii/Pongo_abelii.PPYG2.99.gtf.gz	gtf	263
Prolemur_simus	Prosim_1.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Primates::Lemuridae::Prolemur	http://ftp.ensembl.org/pub/release-99/fasta/prolemur_simus/dna/Prolemur_simus.Prosim_1.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/prolemur_simus/Prolemur_simus.Prosim_1.0.99.gtf.gz	gtf	263
Loxodonta_africana	loxAfr3	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Proboscidae::Elephantidae::Loxodonta	http://ftp.ensembl.org/pub/release-99/fasta/loxodonta_africana/dna/Loxodonta_africana.loxAfr3.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/loxodonta_africana/Loxodonta_africana.loxAfr3.99.gtf.gz	gtf	263
Cavia_porcellus	Cavpor3.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Rodentia::Caviidae::Cavia	http://ftp.ensembl.org/pub/release-99/fasta/cavia_porcellus/dna/Cavia_porcellus.Cavpor3.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/cavia_porcellus/Cavia_porcellus.Cavpor3.0.99.gtf.gz	gtf	263
Mesocricetus_auratus	MesAur1.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Rodentia::Cricetidae::Mesocricetus	http://ftp.ensembl.org/pub/release-99/fasta/mesocricetus_auratus/dna/Mesocricetus_auratus.MesAur1.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/mesocricetus_auratus/Mesocricetus_auratus.MesAur1.0.99.gtf.gz	gtf	263
Dipodomys_ordii	Dord_2.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Rodentia::Heteromyidae::Dipodomys	http://ftp.ensembl.org/pub/release-99/fasta/dipodomys_ordii/dna/Dipodomys_ordii.Dord_2.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/dipodomys_ordii/Dipodomys_ordii.Dord_2.0.99.gtf.gz	gtf	263
Mus_musculus	GRCm38	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Rodentia::Muridae::Mus	http://ftp.ensembl.org/pub/release-99/fasta/mus_musculus/dna/Mus_musculus.GRCm38.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/mus_musculus/Mus_musculus.GRCm38.99.gtf.gz	gtf	263
Rattus_norvegicus	Rnor_6.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Rodentia::Muridae::Rattus	http://ftp.ensembl.org/pub/release-99/fasta/rattus_norvegicus/dna/Rattus_norvegicus.Rnor_6.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/rattus_norvegicus/Rattus_norvegicus.Rnor_6.0.99.gtf.gz	gtf	263
Heterocephalus_glaber	HetGla_1.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Rodentia::Phiomorpha::Heterocephalus	http://ftp.ensembl.org/pub/release-99/fasta/heterocephalus_glaber_male/dna/Heterocephalus_glaber_male.HetGla_1.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/heterocephalus_glaber_male/Heterocephalus_glaber_male.HetGla_1.0.99.gtf.gz	gtf	263
Ictidomys_tridecemlineatus	SpeTri2.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Rodentia::Sciuridae::Ictidomys	http://ftp.ensembl.org/pub/release-99/fasta/ictidomys_tridecemlineatus/dna/Ictidomys_tridecemlineatus.SpeTri2.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/ictidomys_tridecemlineatus/Ictidomys_tridecemlineatus.SpeTri2.0.99.gtf.gz	gtf	263
Marmota_marmota_marmota	marMar2.1	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Mammalia::Rodentia::Sciuridae::Marmota	http://ftp.ensembl.org/pub/release-99/fasta/marmota_marmota_marmota/dna/Marmota_marmota_marmota.marMar2.1.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/marmota_marmota_marmota/Marmota_marmota_marmota.marMar2.1.99.gtf.gz	gtf	263
Eptatretus_burgeri	Eburgeri_3.2	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Myxini::Myxiniformes::Myxinidae::Eptatretus	http://ftp.ensembl.org/pub/release-99/fasta/eptatretus_burgeri/dna/Eptatretus_burgeri.Eburgeri_3.2.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/eptatretus_burgeri/Eptatretus_burgeri.Eburgeri_3.2.99.gtf.gz	gtf	263
Crocodylus_porosus	CroPor_comp1	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Reptilia::Crocodilia::Crocodylidae::Crocodylus	http://ftp.ensembl.org/pub/release-99/fasta/crocodylus_porosus/dna/Crocodylus_porosus.CroPor_comp1.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/crocodylus_porosus/Crocodylus_porosus.CroPor_comp1.99.gtf.gz	gtf	263
Anolis_carolinensis	AnoCar2.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Reptilia::Squamata::Dactyloidae::Anolis	http://ftp.ensembl.org/pub/release-99/fasta/anolis_carolinensis/dna/Anolis_carolinensis.AnoCar2.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/anolis_carolinensis/Anolis_carolinensis.AnoCar2.0.99.gtf.gz	gtf	263
Salvator_merianae	HLtupMer3	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Reptilia::Squamata::Teiidae::Salvator	http://ftp.ensembl.org/pub/release-99/fasta/salvator_merianae/dna/Salvator_merianae.HLtupMer3.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/salvator_merianae/Salvator_merianae.HLtupMer3.99.gtf.gz	gtf	263
Chrysemys_picta_bellii	Chrysemys_picta_bellii-3.0.3	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Reptilia::Testudines::Emydidae::Chrysemys	http://ftp.ensembl.org/pub/release-99/fasta/chrysemys_picta_bellii/dna/Chrysemys_picta_bellii.Chrysemys_picta_bellii-3.0.3.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/chrysemys_picta_bellii/Chrysemys_picta_bellii.Chrysemys_picta_bellii-3.0.3.99.gtf.gz	gtf	263
Chelonoidis_abingdonii	ASM359739v1	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Reptilia::Testudines::Testudinidae::Chelonoidis	http://ftp.ensembl.org/pub/release-99/fasta/chelonoidis_abingdonii/dna/Chelonoidis_abingdonii.ASM359739v1.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/chelonoidis_abingdonii/Chelonoidis_abingdonii.ASM359739v1.99.gtf.gz	gtf	263
Pelodiscus_sinensis	PelSin_1.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Reptilia::Testudines::Trionychidae::Pelodiscus	http://ftp.ensembl.org/pub/release-99/fasta/pelodiscus_sinensis/dna/Pelodiscus_sinensis.PelSin_1.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/pelodiscus_sinensis/Pelodiscus_sinensis.PelSin_1.0.99.gtf.gz	gtf	263
Ciona_intestinalis	KH	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Tunicata::Enterogona::Cionidae::Ciona	http://ftp.ensembl.org/pub/release-99/fasta/ciona_intestinalis/dna/Ciona_intestinalis.KH.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/ciona_intestinalis/Ciona_intestinalis.KH.99.gtf.gz	gtf	263
Ciona_savignyi	CSAV2.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Chordata::Tunicata::Enterogona::Cionidae::Ciona	http://ftp.ensembl.org/pub/release-99/fasta/ciona_savignyi/dna/Ciona_savignyi.CSAV2.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/ciona_savignyi/Ciona_savignyi.CSAV2.0.99.gtf.gz	gtf	263
Caenorhabditis_elegans	WBcel235	EnsemblVertebrates99	Amorphea::Opisthokonta::Animalia::Nematoda::Chromadorea::Rhabditida::Rhabditidae::Caenorhabditis	http://ftp.ensembl.org/pub/release-99/fasta/caenorhabditis_elegans/dna/Caenorhabditis_elegans.WBcel235.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235.99.gtf.gz	gtf	263
Anas_platyrhynchos_platyrhynchos	CAU_duck1.0	EnsemblVertebrates99	Amorphea::Opisthokonta::Metazoa::Chordata::Aves::Anseriformes::Anatidae::Anas	http://ftp.ensembl.org/pub/release-99/fasta/anas_platyrhynchos_platyrhynchos/dna/Anas_platyrhynchos_platyrhynchos.CAU_duck1.0.dna.toplevel.fa.gz	http://ftp.ensembl.org/pub/release-99/gtf/anas_platyrhynchos_platyrhynchos/Anas_platyrhynchos_platyrhynchos.CAU_duck1.0.99.gtf.gz	gtf	263
Physarum_polycephalum	v10	Larue	Amorphea::Amoebozoa::Protista::Evosea::Eumycetozoa::Physariida::Physaraceae::Physarum	https://zenodo.org/records/4086119/files/Physarum_v10_NCBI_supercontigs.fasta	https://zenodo.org/records/4086119/files/physarum_polycephalum.larue_et_al.gff3	gff3	additional
Zea_mays_mexicana	TIL25	MaizeGDB	Archaeplastida::Chloroplastida::Plantae::Streptophyta::Magnoliopsida::Poales::Poaceae::Zea	https://download.maizegdb.org/Zx-TIL25-REFERENCE-PanAnd-1.0/Zx-TIL25-REFERENCE-PanAnd-1.0.fa.gz	https://download.maizegdb.org/Zx-TIL25-REFERENCE-PanAnd-1.0/Zx-TIL25-REFERENCE-PanAnd-1.0_Zx00003aa.1.gff3.gz	gff3	additional
Ambystoma_mexicanum	AmexG_v6.DD	Nowoshilow	Amorphea::Opisthokonta::Animalia::Chordata::Amphibia::Urodela::Ambystomatidae::Ambystoma	https://www.axolotl-omics.org/dl/AmexG_v6.0-DD.fa.gz	https://www.axolotl-omics.org/dl/AmexT_v47-AmexG_v6.0-DD.gtf.gz	gtf	additional
